Q_Number,Experiment,Overall_Accuracy,Lithology_Std_Devs,Cluster_Centers_PC1,Cluster_Centers_PC2,Lithology_1_Accuracy,Lithology_2_Accuracy,Lithology_3_Accuracy,Lithology_4_Accuracy,Lithology_5_Accuracy,Lithology_6_Accuracy,Lithology_7_Accuracy,Lithology_8_Accuracy,Lithology_9_Accuracy,Lithology_10_Accuracy,Lithology_11_Accuracy,Lithology_12_Accuracy,Lithology_13_Accuracy,Lithology_14_Accuracy,Lithology_15_Accuracy,Lithology_16_Accuracy,Lithology_17_Accuracy,Lithology_18_Accuracy,Lithology_19_Accuracy,Lithology_20_Accuracy
Q003,Raw,0.7040092174897963,"[np.float64(0.9464352071319124), np.float64(0.4736969896863844), np.float64(0.5700831445458996), np.float64(0.3783096968103534)]","[np.float64(-59.8584324918709), np.float64(-57.9018543185784), np.float64(-58.599268094661824), np.float64(-61.44331913021879), np.float64(-61.57281464595455), np.float64(-61.60260866177318), np.float64(-61.642917653873106), np.float64(-58.15873878468695), np.float64(-58.1812999006627), np.float64(-60.39571991298424), np.float64(-61.39962988941001), np.float64(-61.517552751836796), np.float64(-61.62331898732756), np.float64(-61.69280119855847), np.float64(-60.78880106510186), np.float64(-60.693804619145574), np.float64(-59.78859684845005), np.float64(-61.331529717766934), np.float64(-61.54701232861932), np.float64(-61.62855134621626), np.float64(-61.69725552332073), np.float64(-60.67495199566858), np.float64(-57.95702445586927), np.float64(-60.891244338008484), np.float64(-61.26838566908313), np.float64(-61.477282796868124), np.float64(-61.544310506552875), np.float64(-61.61161990283822), np.float64(-58.9605281042964), np.float64(-59.174523176785996), np.float64(-58.36916940336663), np.float64(-60.64923466249739), np.float64(-61.24979933150497), np.float64(-61.46100855541146), np.float64(-61.36168566311643), np.float64(-60.88478544286815), np.float64(-60.74170324279069), np.float64(-58.25470087448754), np.float64(-61.429067674994606), np.float64(-60.98950582639438), np.float64(-61.16462799656672), np.float64(-61.15905224392777), np.float64(-61.64599142804708), np.float64(-58.412373349871935), np.float64(-59.208356891013814), np.float64(-59.57556840745732), np.float64(-59.283351445955034), np.float64(-59.07893890357638), np.float64(-60.955556452531695)]","[np.float64(-153.6948369003415), np.float64(-154.00785173649697), np.float64(-153.9708141621085), np.float64(-153.36761225069662), np.float64(-153.21972284912138), np.float64(-153.16388527125142), np.float64(-153.10822417724373), np.float64(-154.3343581712091), np.float64(-154.15880175971324), np.float64(-153.01288033938943), np.float64(-153.12758662942963), np.float64(-153.14521112150055), np.float64(-153.02628547951994), np.float64(-152.9599617989781), np.float64(-154.2795175793583), np.float64(-154.05636643402272), np.float64(-154.34122821029325), np.float64(-153.2162901397446), np.float64(-153.05168347163402), np.float64(-152.92883902869045), np.float64(-152.83332937135663), np.float64(-153.8974816682376), np.float64(-154.66461613205934), np.float64(-153.32308575984146), np.float64(-153.31533289969036), np.float64(-153.00271511289867), np.float64(-152.89079545094185), np.float64(-152.7916572165085), np.float64(-154.37259301864307), np.float64(-154.97147941592104), np.float64(-154.50337219087564), np.float64(-153.8848487784987), np.float64(-153.06697979595984), np.float64(-152.84334056821498), np.float64(-152.77184337337113), np.float64(-153.56360102807605), np.float64(-152.85264476812154), np.float64(-155.31543719629877), np.float64(-154.30221952951263), np.float64(-153.62817730730345), np.float64(-153.07346839007448), np.float64(-152.85599674470686), np.float64(-154.04200207480838), np.float64(-154.49386121851745), np.float64(-152.6650912522322), np.float64(-153.97087531760187), np.float64(-154.88217218726527), np.float64(-153.7582869967164), np.float64(-153.92423362043183)]",0.867959506337678,0.7853032607976718,0.22069212325090362,0.2830994751884641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q003,All Features,0.697240611635128,"[np.float64(0.9464201756449273), np.float64(0.4734808711042409), np.float64(0.5699625837922786), np.float64(0.37821275664514287)]","[np.float64(-86.20058170650799), np.float64(-85.97752829577024), np.float64(-82.42350132688433), np.float64(-84.38065359882191), np.float64(-82.99142726493716), np.float64(-82.9752358939589), np.float64(-85.05023329643466), np.float64(-85.86660485439077), np.float64(-82.23043631937261), np.float64(-82.82856851773386), np.float64(-82.20601228367143), np.float64(-85.48809686065637), np.float64(-84.67718914506938), np.float64(-83.3961889367538), np.float64(-84.09416218621224), np.float64(-86.92646838854068), np.float64(-84.99840644602673), np.float64(-86.19808921768379), np.float64(-82.20540412743328), np.float64(-82.35886468767143), np.float64(-81.52364877288079), np.float64(-86.47834216000606), np.float64(-86.6917409057221), np.float64(-86.76435465231926), np.float64(-85.83674417800071), np.float64(-85.92961445065716), np.float64(-83.19519343861897), np.float64(-85.63460587008161), np.float64(-87.0217782458152), np.float64(-86.97310257129354), np.float64(-86.96033769970356), np.float64(-86.90023407116833), np.float64(-85.48336221487877), np.float64(-83.06005588937258), np.float64(-84.60254887070056), np.float64(-87.0943464705031), np.float64(-87.07895694058234), np.float64(-87.0574427856242), np.float64(-86.80618507872335), np.float64(-86.77436050437174), np.float64(-86.61769404801228), np.float64(-85.82500855133407), np.float64(-87.18743207783557), np.float64(-87.19354161877575), np.float64(-87.26059560212917), np.float64(-87.09258074973182), np.float64(-86.85220032705196), np.float64(-85.05526447875882), np.float64(-82.42332221829905)]","[np.float64(-218.09632261469417), np.float64(-216.8583023611419), np.float64(-218.79698349619176), np.float64(-219.14872917690445), np.float64(-216.29953421449778), np.float64(-217.38738751690852), np.float64(-219.13050427830808), np.float64(-216.7758799934414), np.float64(-219.6746736129454), np.float64(-217.9249927961518), np.float64(-220.17442087491608), np.float64(-218.96461425551436), np.float64(-217.33441293011137), np.float64(-218.31071696086616), np.float64(-217.6542719079673), np.float64(-217.4307049098461), np.float64(-216.76483502816922), np.float64(-217.32675062335724), np.float64(-218.16043605539488), np.float64(-219.16798192593052), np.float64(-217.57318404729813), np.float64(-216.2358821045376), np.float64(-216.76358657067053), np.float64(-216.49691764900484), np.float64(-216.68694484236386), np.float64(-216.14261782452022), np.float64(-218.14241545623497), np.float64(-215.75230087885967), np.float64(-216.5996413671203), np.float64(-216.50020283632105), np.float64(-216.35270194433542), np.float64(-216.17643519590905), np.float64(-216.8620478801476), np.float64(-218.15827940181038), np.float64(-219.05083370471314), np.float64(-216.67369221153396), np.float64(-216.45929787268278), np.float64(-216.21081882999994), np.float64(-216.06225252160914), np.float64(-216.4757874644121), np.float64(-217.2011317479234), np.float64(-217.38594504360773), np.float64(-216.52300264089158), np.float64(-216.29625798603706), np.float64(-216.1289938984914), np.float64(-216.15807792299861), np.float64(-216.51808787163296), np.float64(-217.00813133192023), np.float64(-218.17935178399745)]",0.8692929042771027,0.7362920828097096,0.31145546290663134,0.19107322465319618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q003,PCA,0.6900208955806824,"[np.float64(1.0205485170192206), np.float64(0.5663493081051417), np.float64(0.6329277946867559), np.float64(0.4813782594953594)]","[np.float64(-0.4173326322676692), np.float64(1.176548901636362), np.float64(1.0203664413955833), np.float64(-1.479474124459824), np.float64(-1.6017583533931161), np.float64(-1.787353499473868), np.float64(-1.7959417201674366), np.float64(0.9240796233181741), np.float64(0.9515607886844496), np.float64(-0.036989237250889546), np.float64(-1.5152245171054641), np.float64(-1.5955030983630856), np.float64(-1.7822771637564658), np.float64(-1.8340260609954109), np.float64(-1.2411642849351605), np.float64(-1.1387485483326014), np.float64(0.012709434599222701), np.float64(-0.3353794952325141), np.float64(-1.6392005088617436), np.float64(-1.7546158687809499), np.float64(-1.8437337916985181), np.float64(-1.1142952815704656), np.float64(0.9840086317482841), np.float64(-1.1610216611167057), np.float64(-1.0481297797038123), np.float64(-1.5445586798223163), np.float64(-1.683653994304959), np.float64(-1.673163023991536), np.float64(0.030237598019158218), np.float64(-0.4489058910023497), np.float64(0.386553121476913), np.float64(-1.1703500628844803), np.float64(-1.5669818485292668), np.float64(-1.6602397085204856), np.float64(-1.5726993761528132), np.float64(-1.2710945468091421), np.float64(-1.313520871661233), np.float64(-0.15028890508594742), np.float64(-1.6631791282550994), np.float64(-1.6946702544757357), np.float64(-1.731473487398867), np.float64(-1.7859311683496235), np.float64(-1.8425784329161017), np.float64(-0.001518841261198741), np.float64(-0.10677598169884761), np.float64(-1.068198587715536), np.float64(-1.6853615787117706), np.float64(-1.8094113271371979), np.float64(-1.852222871833007)]","[np.float64(0.7177222932385988), np.float64(0.6292804707418072), np.float64(0.43726002951834725), np.float64(-0.7339681553260025), np.float64(0.9009207530132043), np.float64(1.0991967285310749), np.float64(1.160216723445876), np.float64(0.08799764023907747), np.float64(0.3389573033249497), np.float64(2.1188853849113034), np.float64(0.2729178910020032), np.float64(1.1392352643589612), np.float64(1.2042257777452094), np.float64(1.2521508200454798), np.float64(-0.34597163135696163), np.float64(0.0027241791460210804), np.float64(-0.7760368929035883), np.float64(0.3354072160779616), np.float64(1.2750954514372101), np.float64(1.3431291046146316), np.float64(1.3550536967444324), np.float64(0.2747356603878702), np.float64(-0.2987585051596049), np.float64(1.0714372057260466), np.float64(0.1484830193623797), np.float64(1.0114060867775072), np.float64(1.4252554586447834), np.float64(1.5814382936913083), np.float64(0.132481081383072), np.float64(-0.11173210197131703), np.float64(0.08714436243512597), np.float64(0.41910993396386625), np.float64(1.3709617797238414), np.float64(1.6778408569938266), np.float64(1.8064248225746773), np.float64(1.0727295691612433), np.float64(1.738403898478189), np.float64(-0.1578543409237161), np.float64(0.965895724302559), np.float64(1.4765671306855674), np.float64(1.5974044164748775), np.float64(1.7143093926991855), np.float64(0.106563899375092), np.float64(0.44309961583736845), np.float64(2.2319696069339243), np.float64(0.8915833339111019), np.float64(1.3794732709664759), np.float64(1.532056940963069), np.float64(1.6548772351467933)]",0.9087474852976277,0.6787265471702273,0.3319471781841606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
